Czas,Temperatura procesora
 08-06-2024 13:36:28, 49.125              
 08-06-2024 13:36:29, 50.000              
 08-06-2024 13:36:30, 49.125              
 08-06-2024 13:36:31, 50.375              
 08-06-2024 13:36:32, 49.500              
 08-06-2024 13:36:33, 50.375              
 08-06-2024 13:36:34, 49.500              
 08-06-2024 13:36:35, 50.125              
 08-06-2024 13:36:36, 49.250              
 08-06-2024 13:36:37, 50.125              
 08-06-2024 13:36:38, 49.250              
 08-06-2024 13:36:39, 50.000              
 08-06-2024 13:36:40, 49.250              
 08-06-2024 13:36:41, 49.625              
 08-06-2024 13:36:42, 49.250              
 08-06-2024 13:36:43, 49.125              
 08-06-2024 13:36:44, 49.250              
 08-06-2024 13:36:45, 49.000              
 08-06-2024 13:36:46, 49.000              
 08-06-2024 13:36:47, 48.500              
 08-06-2024 13:36:48, 49.250              
 08-06-2024 13:36:49, 48.375              
 08-06-2024 13:36:50, 49.375              
 08-06-2024 13:36:51, 48.500              
 08-06-2024 13:36:52, 49.125              
 08-06-2024 13:36:53, 48.375              
 08-06-2024 13:36:54, 49.000              
 08-06-2024 13:36:55, 48.250              
 08-06-2024 13:36:56, 48.875              
 08-06-2024 13:36:57, 48.250              
 08-06-2024 13:36:58, 49.125              
 08-06-2024 13:36:59, 48.375              
 08-06-2024 13:37:00, 49.375              
 08-06-2024 13:37:01, 48.500              
 08-06-2024 13:37:02, 49.375              
 08-06-2024 13:37:03, 48.500              
 08-06-2024 13:37:04, 49.250              
 08-06-2024 13:37:05, 48.500              
 08-06-2024 13:37:06, 49.250              
 08-06-2024 13:37:07, 48.625              
 08-06-2024 13:37:08, 49.500              
 08-06-2024 13:37:09, 48.625              
 08-06-2024 13:37:10, 49.375              
 08-06-2024 13:37:11, 48.625              
 08-06-2024 13:37:12, 49.000              
 08-06-2024 13:37:13, 48.625              
 08-06-2024 13:37:14, 48.750              
 08-06-2024 13:37:15, 48.750              
 08-06-2024 13:37:16, 48.375              
 08-06-2024 13:37:17, 49.750              
 08-06-2024 13:37:18, 49.250              
 08-06-2024 13:37:19, 50.500              
 08-06-2024 13:37:20, 50.125              
 08-06-2024 13:37:21, 50.750              
 08-06-2024 13:37:22, 49.875              
 08-06-2024 13:37:23, 50.125              
 08-06-2024 13:37:24, 49.250              
 08-06-2024 13:37:25, 50.000              
 08-06-2024 13:37:26, 49.125              
 08-06-2024 13:37:27, 50.125              
 08-06-2024 13:37:28, 49.250              
 08-06-2024 13:37:29, 50.250              
 08-06-2024 13:37:30, 49.250              
 08-06-2024 13:37:31, 50.250              
 08-06-2024 13:37:32, 49.500              
 08-06-2024 13:37:33, 50.000              
 08-06-2024 13:37:34, 49.125              
 08-06-2024 13:37:35, 49.875              
 08-06-2024 13:37:36, 49.000              
 08-06-2024 13:37:37, 49.750              
 08-06-2024 13:37:38, 48.875              
 08-06-2024 13:37:39, 49.875              
 08-06-2024 13:37:40, 49.125              
 08-06-2024 13:37:41, 49.750              
 08-06-2024 13:37:42, 49.875              
 08-06-2024 13:37:43, 49.625              
 08-06-2024 13:37:44, 49.875              
 08-06-2024 13:37:45, 49.125              
 08-06-2024 13:37:46, 49.750              
 08-06-2024 13:37:47, 49.000              
 08-06-2024 13:37:48, 52.875              
 08-06-2024 13:37:49, 53.375              
 08-06-2024 13:37:50, 53.875              
 08-06-2024 13:37:51, 52.625              
 08-06-2024 13:37:52, 53.250              
 08-06-2024 13:37:53, 52.625              
 08-06-2024 13:37:54, 52.250              
 08-06-2024 13:37:55, 52.875              
 08-06-2024 13:37:56, 52.750              
 08-06-2024 13:37:57, 51.750              
 08-06-2024 13:37:58, 51.875              
 08-06-2024 13:37:59, 51.375              
 08-06-2024 13:38:00, 51.625              
 08-06-2024 13:38:01, 50.625              
 08-06-2024 13:38:02, 51.250              
 08-06-2024 13:38:03, 50.250              
 08-06-2024 13:38:04, 50.750              
 08-06-2024 13:38:05, 49.750              
 08-06-2024 13:38:06, 50.250              
 08-06-2024 13:38:07, 49.500              
 08-06-2024 13:38:08, 50.000              
 08-06-2024 13:38:09, 49.125              
 08-06-2024 13:38:10, 49.875              
 08-06-2024 13:38:11, 49.625              
 08-06-2024 13:38:12, 49.625              
 08-06-2024 13:38:13, 49.375              
 08-06-2024 13:38:14, 49.125              
 08-06-2024 13:38:15, 49.250              
 08-06-2024 13:38:16, 48.750              
 08-06-2024 13:38:17, 49.625              
 08-06-2024 13:38:18, 48.750              
 08-06-2024 13:38:19, 52.875              
 08-06-2024 13:38:20, 52.250              
 08-06-2024 13:38:21, 54.125              
 08-06-2024 13:38:22, 54.875              
 08-06-2024 13:38:23, 56.500              
 08-06-2024 13:38:24, 57.375              
 08-06-2024 13:38:25, 58.875              
 08-06-2024 13:38:26, 57.625              
 08-06-2024 13:38:27, 57.250              
 08-06-2024 13:38:28, 55.875              
 08-06-2024 13:38:29, 55.375              
 08-06-2024 13:38:30, 54.125              
 08-06-2024 13:38:31, 54.375              
 08-06-2024 13:38:32, 53.375              
 08-06-2024 13:38:33, 53.500              
 08-06-2024 13:38:34, 52.500              
 08-06-2024 13:38:35, 53.500              
 08-06-2024 13:38:36, 52.500              
 08-06-2024 13:38:37, 53.375              
 08-06-2024 13:38:38, 52.375              
 08-06-2024 13:38:39, 53.125              
 08-06-2024 13:38:40, 52.250              
 08-06-2024 13:38:41, 52.375              
 08-06-2024 13:38:42, 51.875              
 08-06-2024 13:38:43, 52.000              
 08-06-2024 13:38:44, 52.125              
 08-06-2024 13:38:45, 51.500              
 08-06-2024 13:38:46, 52.250              
 08-06-2024 13:38:47, 51.500              
 08-06-2024 13:38:48, 52.500              
 08-06-2024 13:38:49, 51.625              
 08-06-2024 13:38:50, 52.750              
 08-06-2024 13:38:51, 51.875              
 08-06-2024 13:38:52, 52.750              
 08-06-2024 13:38:53, 51.875              
 08-06-2024 13:38:54, 52.875              
 08-06-2024 13:38:55, 52.000              
 08-06-2024 13:38:56, 52.625              
 08-06-2024 13:38:57, 51.875              
 08-06-2024 13:38:58, 53.125              
 08-06-2024 13:38:59, 52.250              
 08-06-2024 13:39:00, 53.125              
 08-06-2024 13:39:01, 52.625              
 08-06-2024 13:39:02, 54.125              
 08-06-2024 13:39:03, 53.125              
 08-06-2024 13:39:04, 53.500              
 08-06-2024 13:39:05, 53.000              
 08-06-2024 13:39:06, 53.000              
 08-06-2024 13:39:07, 52.750              
 08-06-2024 13:39:08, 52.500              
 08-06-2024 13:39:09, 52.625              
 08-06-2024 13:39:10, 52.125              
 08-06-2024 13:39:11, 52.625              
 08-06-2024 13:39:12, 51.875              
 08-06-2024 13:39:13, 52.375              
 08-06-2024 13:39:14, 51.500              
 08-06-2024 13:39:15, 52.375              
 08-06-2024 13:39:16, 51.500              
 08-06-2024 13:39:17, 52.750              
 08-06-2024 13:39:18, 51.875              
 08-06-2024 13:39:19, 52.625              
 08-06-2024 13:39:20, 51.750              
 08-06-2024 13:39:21, 52.625              
 08-06-2024 13:39:22, 51.875              
 08-06-2024 13:39:23, 52.625              
 08-06-2024 13:39:24, 51.875              
 08-06-2024 13:39:25, 53.000              
 08-06-2024 13:39:26, 52.125              
 08-06-2024 13:39:27, 53.125              
 08-06-2024 13:39:28, 52.250              
 08-06-2024 13:39:29, 54.000              
 08-06-2024 13:39:30, 53.250              
 08-06-2024 13:39:31, 54.500              
 08-06-2024 13:39:32, 55.625              
 08-06-2024 13:39:33, 55.750              
 08-06-2024 13:39:34, 54.625              
 08-06-2024 13:39:35, 54.625              
 08-06-2024 13:39:36, 53.750              
 08-06-2024 13:39:37, 53.750              
 08-06-2024 13:39:38, 53.250              
 08-06-2024 13:39:39, 53.000              
 08-06-2024 13:39:40, 53.000              
 08-06-2024 13:39:41, 52.500              
 08-06-2024 13:39:42, 53.000              
 08-06-2024 13:39:43, 52.125              
 08-06-2024 13:39:44, 52.625              
 08-06-2024 13:39:45, 51.750              
 08-06-2024 13:39:46, 52.625              
 08-06-2024 13:39:47, 51.875              
 08-06-2024 13:39:48, 52.750              
 08-06-2024 13:39:49, 51.875              
 08-06-2024 13:39:50, 52.875              
 08-06-2024 13:39:51, 52.000              
 08-06-2024 13:39:52, 52.625              
 08-06-2024 13:39:53, 51.625              
 08-06-2024 13:39:54, 52.250              
 08-06-2024 13:39:55, 52.625              
 08-06-2024 13:39:56, 54.750              
 08-06-2024 13:39:57, 54.125              
 08-06-2024 13:39:58, 54.500              
 08-06-2024 13:39:59, 53.500              
 08-06-2024 13:40:00, 54.375              
 08-06-2024 13:40:01, 53.250              
 08-06-2024 13:40:02, 53.750              
 08-06-2024 13:40:03, 53.000              
 08-06-2024 13:40:04, 54.125              
 08-06-2024 13:40:05, 53.250              
 08-06-2024 13:40:06, 53.250              
 08-06-2024 13:40:07, 53.125              
 08-06-2024 13:40:08, 52.750              
 08-06-2024 13:40:09, 52.500              
 08-06-2024 13:40:10, 51.875              
 08-06-2024 13:40:11, 52.125              
 08-06-2024 13:40:12, 51.375              
 08-06-2024 13:40:13, 51.625              
 08-06-2024 13:40:14, 50.625              
 08-06-2024 13:40:15, 51.750              
 08-06-2024 13:40:16, 50.750              
 08-06-2024 13:40:17, 51.375              
 08-06-2024 13:40:18, 50.500              
 08-06-2024 13:40:19, 51.000              
 08-06-2024 13:40:20, 50.125              
 08-06-2024 13:40:21, 50.875              
 08-06-2024 13:40:22, 50.000              
 08-06-2024 13:40:23, 50.500              
 08-06-2024 13:40:24, 49.625              
 08-06-2024 13:40:25, 50.875              
 08-06-2024 13:40:26, 49.875              
 08-06-2024 13:40:27, 50.750              
 08-06-2024 13:40:28, 49.875              
 08-06-2024 13:40:29, 51.250              
 08-06-2024 13:40:30, 50.250              
 08-06-2024 13:40:31, 50.750              
 08-06-2024 13:40:32, 50.000              
 08-06-2024 13:40:33, 51.000              
 08-06-2024 13:40:34, 50.000              
 08-06-2024 13:40:35, 51.750              
 08-06-2024 13:40:36, 51.250              
 08-06-2024 13:40:37, 52.000              
 08-06-2024 13:40:38, 51.625              
 08-06-2024 13:40:39, 51.875              
 08-06-2024 13:40:40, 51.500              
 08-06-2024 13:40:41, 51.250              
 08-06-2024 13:40:42, 51.250              
 08-06-2024 13:40:43, 50.750              
 08-06-2024 13:40:44, 51.250              
 08-06-2024 13:40:45, 50.250              
 08-06-2024 13:40:46, 51.000              
 08-06-2024 13:40:47, 50.125              
 08-06-2024 13:40:48, 50.625              
 08-06-2024 13:40:49, 49.750              
 08-06-2024 13:40:50, 50.250              
 08-06-2024 13:40:51, 49.375              
 08-06-2024 13:40:52, 50.250              
 08-06-2024 13:40:53, 49.375              
 08-06-2024 13:40:54, 50.500              
 08-06-2024 13:40:55, 49.500              
 08-06-2024 13:40:56, 50.375              
 08-06-2024 13:40:57, 49.625              
 08-06-2024 13:40:58, 50.250              
 08-06-2024 13:40:59, 49.375              
 08-06-2024 13:41:00, 50.250              
 08-06-2024 13:41:01, 49.375              
 08-06-2024 13:41:02, 50.875              
 08-06-2024 13:41:03, 49.875              
 08-06-2024 13:41:04, 51.125              
 08-06-2024 13:41:05, 50.125              
 08-06-2024 13:41:06, 51.000              
 08-06-2024 13:41:07, 50.125              
 08-06-2024 13:41:08, 50.750              
 08-06-2024 13:41:09, 50.125              
 08-06-2024 13:41:10, 50.500              
 08-06-2024 13:41:11, 50.000              
 08-06-2024 13:41:12, 50.375              
 08-06-2024 13:41:13, 49.875              
 08-06-2024 13:41:14, 49.625              
 08-06-2024 13:41:15, 49.750              
 08-06-2024 13:41:16, 49.125              
 08-06-2024 13:41:17, 49.625              
 08-06-2024 13:41:18, 48.750              
 08-06-2024 13:41:19, 49.750              
 08-06-2024 13:41:20, 48.875              
 08-06-2024 13:41:21, 49.750              
 08-06-2024 13:41:22, 49.000              
 08-06-2024 13:41:23, 50.000              
 08-06-2024 13:41:24, 49.125              
 08-06-2024 13:41:25, 50.125              
 08-06-2024 13:41:26, 49.250              
 08-06-2024 13:41:27, 50.000              
 08-06-2024 13:41:28, 49.250              
 08-06-2024 13:41:29, 49.750              
 08-06-2024 13:41:30, 49.000              
 08-06-2024 13:41:31, 49.250              
 08-06-2024 13:41:32, 48.625              
 08-06-2024 13:41:33, 49.125              
 08-06-2024 13:41:34, 48.375              
 08-06-2024 13:41:35, 49.000              
 08-06-2024 13:41:36, 48.250              
 08-06-2024 13:41:37, 49.000              
 08-06-2024 13:41:38, 48.250              
 08-06-2024 13:41:39, 48.875              
 08-06-2024 13:41:40, 48.625              
 08-06-2024 13:41:41, 49.750              
 08-06-2024 13:41:42, 49.500              
 08-06-2024 13:41:43, 50.125              
 08-06-2024 13:41:44, 50.375              
 08-06-2024 13:41:45, 50.500              
 08-06-2024 13:41:46, 49.875              
 08-06-2024 13:41:47, 49.625              
 08-06-2024 13:41:48, 49.375              
 08-06-2024 13:41:49, 48.750              
 08-06-2024 13:41:50, 48.875              
 08-06-2024 13:41:51, 48.250              
 08-06-2024 13:41:52, 48.625              
 08-06-2024 13:41:53, 47.875              
 08-06-2024 13:41:54, 48.500              
 08-06-2024 13:41:55, 47.750              
 08-06-2024 13:41:56, 48.375              
 08-06-2024 13:41:57, 47.750              
 08-06-2024 13:41:58, 48.250              
 08-06-2024 13:41:59, 47.500              
 08-06-2024 13:42:00, 47.875              
 08-06-2024 13:42:01, 47.250              
 08-06-2024 13:42:02, 48.000              
 08-06-2024 13:42:03, 47.375              
 08-06-2024 13:42:04, 48.000              
 08-06-2024 13:42:05, 47.375              
 08-06-2024 13:42:06, 48.000              
 08-06-2024 13:42:07, 47.375              
 08-06-2024 13:42:08, 48.000              
 08-06-2024 13:42:09, 47.375              
 08-06-2024 13:42:10, 48.125              
 08-06-2024 13:42:11, 47.375              
 08-06-2024 13:42:12, 48.250              
 08-06-2024 13:42:13, 47.500              
 08-06-2024 13:42:14, 48.500              
 08-06-2024 13:42:15, 47.875              
 08-06-2024 13:42:16, 48.750              
 08-06-2024 13:42:17, 48.125              
 08-06-2024 13:42:18, 48.625              
 08-06-2024 13:42:19, 48.000              
 08-06-2024 13:42:20, 48.250              
 08-06-2024 13:42:21, 47.875              
 08-06-2024 13:42:22, 47.875              
 08-06-2024 13:42:23, 48.000              
 08-06-2024 13:42:24, 47.625              
 08-06-2024 13:42:25, 47.875              
 08-06-2024 13:42:26, 47.250              
 08-06-2024 13:42:27, 47.875              
 08-06-2024 13:42:28, 47.250              
 08-06-2024 13:42:29, 47.875              
 08-06-2024 13:42:30, 47.250              
 08-06-2024 13:42:31, 48.250              
 08-06-2024 13:42:32, 47.625              
 08-06-2024 13:42:33, 48.875              
 08-06-2024 13:42:34, 48.125              
 08-06-2024 13:42:35, 49.750              
 08-06-2024 13:42:36, 48.750              
 08-06-2024 13:42:37, 49.750              
 08-06-2024 13:42:38, 48.875              
 08-06-2024 13:42:39, 49.500              
 08-06-2024 13:42:40, 48.625              
 08-06-2024 13:42:41, 50.500              
 08-06-2024 13:42:42, 52.625              
 08-06-2024 13:42:43, 53.875              
 08-06-2024 13:42:44, 53.750              
 08-06-2024 13:42:45, 53.750              
 08-06-2024 13:42:46, 54.000              
 08-06-2024 13:42:47, 54.500              
 08-06-2024 13:42:48, 54.625              
 08-06-2024 13:42:49, 54.500              
 08-06-2024 13:42:50, 55.125              
 08-06-2024 13:42:51, 54.500              
 08-06-2024 13:42:52, 53.500              
 08-06-2024 13:42:53, 52.375              
 08-06-2024 13:42:54, 51.750              
 08-06-2024 13:42:55, 50.750              
 08-06-2024 13:42:56, 49.750              
 08-06-2024 13:42:57, 49.000              
 08-06-2024 13:42:58, 48.250              
 08-06-2024 13:42:59, 48.750              
 08-06-2024 13:43:00, 48.000              
 08-06-2024 13:43:01, 47.375              
 08-06-2024 13:43:02, 46.875              
 08-06-2024 13:43:03, 46.250              
 08-06-2024 13:43:04, 45.875              
 08-06-2024 13:43:05, 45.375              
 08-06-2024 13:43:06, 45.000              
 08-06-2024 13:43:07, 44.875              
 08-06-2024 13:43:08, 44.625              
 08-06-2024 13:43:09, 44.250              
 08-06-2024 13:43:10, 44.250              
 08-06-2024 13:43:11, 44.000              
 08-06-2024 13:43:12, 44.000              
 08-06-2024 13:43:13, 43.750              
 08-06-2024 13:43:14, 43.750              
 08-06-2024 13:43:15, 43.500              
 08-06-2024 13:43:16, 43.500              
 08-06-2024 13:43:17, 43.625              
 08-06-2024 13:43:18, 43.625              
 08-06-2024 13:43:19, 43.375              
 08-06-2024 13:43:20, 43.375              
 08-06-2024 13:43:21, 43.250              
 08-06-2024 13:43:22, 43.500              
 08-06-2024 13:43:23, 43.375              
 08-06-2024 13:43:24, 43.250              
 08-06-2024 13:43:25, 43.125              
 08-06-2024 13:43:26, 43.250              
 08-06-2024 13:43:27, 43.375              
 08-06-2024 13:43:28, 43.250              
 08-06-2024 13:43:29, 43.250              
 08-06-2024 13:43:30, 43.250              
 08-06-2024 13:43:31, 43.125              
 08-06-2024 13:43:32, 43.500              
 08-06-2024 13:43:33, 43.250              
 08-06-2024 13:43:34, 43.250              
 08-06-2024 13:43:35, 43.375              
 08-06-2024 13:43:36, 43.375              
 08-06-2024 13:43:37, 43.500              
 08-06-2024 13:43:38, 43.625              
 08-06-2024 13:43:39, 43.375              
 08-06-2024 13:43:40, 43.375              
 08-06-2024 13:43:41, 43.375              
 08-06-2024 13:43:42, 43.500              
 08-06-2024 13:43:43, 43.375              
 08-06-2024 13:43:44, 43.375              
 08-06-2024 13:43:45, 43.375              
 08-06-2024 13:43:46, 43.125              
 08-06-2024 13:43:47, 43.625              
 08-06-2024 13:43:48, 43.500              
 08-06-2024 13:43:49, 43.375              
 08-06-2024 13:43:50, 43.375              
 08-06-2024 13:43:51, 43.250              
 08-06-2024 13:43:52, 44.375              
 08-06-2024 13:43:53, 46.750              
 08-06-2024 13:43:54, 47.000              
 08-06-2024 13:43:55, 47.625              
 08-06-2024 13:43:56, 47.750              
 08-06-2024 13:43:57, 47.250              
 08-06-2024 13:43:58, 46.750              
 08-06-2024 13:43:59, 46.375              
 08-06-2024 13:44:00, 45.875              
 08-06-2024 13:44:01, 45.500              
 08-06-2024 13:44:02, 45.375              
 08-06-2024 13:44:03, 45.000              
 08-06-2024 13:44:04, 44.625              
 08-06-2024 13:44:05, 44.500              
 08-06-2024 13:44:06, 44.250              
 08-06-2024 13:44:07, 44.375              
 08-06-2024 13:44:08, 44.250              
 08-06-2024 13:44:09, 44.000              
 08-06-2024 13:44:10, 43.875              
 08-06-2024 13:44:11, 43.875              
 08-06-2024 13:44:12, 43.875              
 08-06-2024 13:44:13, 43.750              
 08-06-2024 13:44:14, 43.625              
 08-06-2024 13:44:15, 43.500              
 08-06-2024 13:44:16, 43.375              
 08-06-2024 13:44:17, 43.750              
 08-06-2024 13:44:18, 43.500              
 08-06-2024 13:44:19, 43.375              
 08-06-2024 13:44:20, 43.375              
 08-06-2024 13:44:21, 43.375              
 08-06-2024 13:44:22, 43.375              
 08-06-2024 13:44:23, 43.500              
 08-06-2024 13:44:24, 43.250              
 08-06-2024 13:44:25, 43.250              
 08-06-2024 13:44:26, 43.250              
 08-06-2024 13:44:27, 43.500              
 08-06-2024 13:44:28, 43.250              
 08-06-2024 13:44:29, 43.375              
 08-06-2024 13:44:30, 43.250              
 08-06-2024 13:44:31, 43.250              
 08-06-2024 13:44:32, 43.625              
 08-06-2024 13:44:33, 43.625              
 08-06-2024 13:44:34, 43.500              
 08-06-2024 13:44:35, 43.625              
 08-06-2024 13:44:36, 44.000              
 08-06-2024 13:44:37, 44.250              
 08-06-2024 13:44:38, 44.375              
 08-06-2024 13:44:39, 44.250              
 08-06-2024 13:44:40, 44.250              
 08-06-2024 13:44:41, 44.250              
 08-06-2024 13:44:42, 44.625              
 08-06-2024 13:44:43, 44.500              
 08-06-2024 13:44:44, 44.750              
 08-06-2024 13:44:45, 44.750              
 08-06-2024 13:44:46, 44.750              
 08-06-2024 13:44:47, 45.125              
 08-06-2024 13:44:48, 45.125              
 08-06-2024 13:44:49, 45.000              
 08-06-2024 13:44:50, 45.125              
 08-06-2024 13:44:51, 45.000              
 08-06-2024 13:44:52, 45.375              
 08-06-2024 13:44:53, 45.250              
 08-06-2024 13:44:54, 45.375              
 08-06-2024 13:44:55, 45.125              
 08-06-2024 13:44:56, 45.375              
 08-06-2024 13:44:57, 45.500              
 08-06-2024 13:44:58, 46.875              
 08-06-2024 13:44:59, 49.125              
 08-06-2024 13:45:00, 49.500              
 08-06-2024 13:45:01, 50.000              
 08-06-2024 13:45:02, 50.125              
 08-06-2024 13:45:03, 49.500              
 08-06-2024 13:45:04, 49.000              
 08-06-2024 13:45:05, 48.500              
 08-06-2024 13:45:06, 48.125              
 08-06-2024 13:45:07, 47.750              
 08-06-2024 13:45:08, 47.500              
 08-06-2024 13:45:09, 47.125              
 08-06-2024 13:45:10, 46.875              
 08-06-2024 13:45:11, 46.750              
 08-06-2024 13:45:12, 46.875              
 08-06-2024 13:45:13, 46.500              
 08-06-2024 13:45:14, 46.625              
 08-06-2024 13:45:15, 46.375              
 08-06-2024 13:45:16, 46.250              
 08-06-2024 13:45:17, 46.375              
 08-06-2024 13:45:18, 46.250              
 08-06-2024 13:45:19, 46.125              
 08-06-2024 13:45:20, 46.125              
 08-06-2024 13:45:21, 46.000              
 08-06-2024 13:45:22, 46.250              
 08-06-2024 13:45:23, 46.000              
 08-06-2024 13:45:24, 46.125              
 08-06-2024 13:45:25, 46.000              
 08-06-2024 13:45:26, 46.000              
 08-06-2024 13:45:27, 46.250              
 08-06-2024 13:45:28, 46.125              
 08-06-2024 13:45:29, 46.000              
 08-06-2024 13:45:30, 46.000              
 08-06-2024 13:45:31, 46.000              
 08-06-2024 13:45:32, 46.250              
 08-06-2024 13:45:33, 46.375              
 08-06-2024 13:45:34, 46.125              
 08-06-2024 13:45:35, 46.125              
 08-06-2024 13:45:36, 46.125              
 08-06-2024 13:45:37, 46.375              
 08-06-2024 13:45:38, 46.125              
 08-06-2024 13:45:39, 46.250              
 08-06-2024 13:45:40, 46.000              
 08-06-2024 13:45:41, 45.875              
 08-06-2024 13:45:42, 46.250              
 08-06-2024 13:45:43, 46.250              
 08-06-2024 13:45:44, 46.000              
 08-06-2024 13:45:45, 46.125              
 08-06-2024 13:45:46, 45.875              
 08-06-2024 13:45:47, 46.250              
 08-06-2024 13:45:48, 46.250              
 08-06-2024 13:45:49, 46.125              
 08-06-2024 13:45:50, 46.000              
 08-06-2024 13:45:51, 46.125              
 08-06-2024 13:45:52, 46.250              
 08-06-2024 13:45:53, 46.125              
 08-06-2024 13:45:54, 46.125              
 08-06-2024 13:45:55, 46.000              
 08-06-2024 13:45:56, 46.000              
 08-06-2024 13:45:57, 46.375              
 08-06-2024 13:45:58, 46.125              
 08-06-2024 13:45:59, 46.125              
 08-06-2024 13:46:00, 46.000              
 08-06-2024 13:46:01, 46.000              
 08-06-2024 13:46:02, 46.125              
 08-06-2024 13:46:03, 46.125              
 08-06-2024 13:46:04, 48.250              
 08-06-2024 13:46:05, 48.875              
 08-06-2024 13:46:06, 49.125              
 08-06-2024 13:46:07, 49.500              
 08-06-2024 13:46:08, 49.000              
 08-06-2024 13:46:09, 49.000              
 08-06-2024 13:46:10, 48.750              
 08-06-2024 13:46:11, 48.125              
 08-06-2024 13:46:12, 47.875              
 08-06-2024 13:46:13, 47.500              
 08-06-2024 13:46:14, 47.000              
 08-06-2024 13:46:15, 46.625              
 08-06-2024 13:46:16, 46.250              
 08-06-2024 13:46:17, 46.250              
 08-06-2024 13:46:18, 46.000              
 08-06-2024 13:46:19, 45.750              
 08-06-2024 13:46:20, 45.375              
 08-06-2024 13:46:21, 45.250              
 08-06-2024 13:46:22, 45.375              
 08-06-2024 13:46:23, 45.250              
 08-06-2024 13:46:24, 45.125              
 08-06-2024 13:46:25, 44.875              
 08-06-2024 13:46:26, 44.750              
 08-06-2024 13:46:27, 44.875              
 08-06-2024 13:46:28, 44.750              
 08-06-2024 13:46:29, 44.625              
 08-06-2024 13:46:30, 44.625              
 08-06-2024 13:46:31, 44.500              
 08-06-2024 13:46:32, 44.750              
 08-06-2024 13:46:33, 44.625              
 08-06-2024 13:46:34, 44.500              
 08-06-2024 13:46:35, 44.375              
 08-06-2024 13:46:36, 44.500              
 08-06-2024 13:46:37, 44.625              
 08-06-2024 13:46:38, 44.500              
 08-06-2024 13:46:39, 44.375              
 08-06-2024 13:46:40, 44.250              
 08-06-2024 13:46:41, 44.125              
 08-06-2024 13:46:42, 44.500              
 08-06-2024 13:46:43, 44.250              
 08-06-2024 13:46:44, 44.250              
 08-06-2024 13:46:45, 44.250              
 08-06-2024 13:46:46, 44.125              
 08-06-2024 13:46:47, 44.250              
 08-06-2024 13:46:48, 44.375              
 08-06-2024 13:46:49, 44.125              
 08-06-2024 13:46:50, 44.000              
 08-06-2024 13:46:51, 44.000              
 08-06-2024 13:46:52, 44.250              
 08-06-2024 13:46:53, 44.000              
 08-06-2024 13:46:54, 44.000              
 08-06-2024 13:46:55, 43.875              
 08-06-2024 13:46:56, 43.875              
 08-06-2024 13:46:57, 44.125              
 08-06-2024 13:46:58, 44.000              
 08-06-2024 13:46:59, 43.750              
 08-06-2024 13:47:00, 43.875              
 08-06-2024 13:47:01, 43.750              
 08-06-2024 13:47:02, 44.000              
 08-06-2024 13:47:03, 43.875              
 08-06-2024 13:47:04, 43.875              
 08-06-2024 13:47:05, 43.625              
 08-06-2024 13:47:06, 43.750              
 08-06-2024 13:47:07, 43.875              
 08-06-2024 13:47:08, 43.750              
 08-06-2024 13:47:09, 43.750              
 08-06-2024 13:47:10, 44.375              
 08-06-2024 13:47:11, 46.125              
 08-06-2024 13:47:12, 46.750              
 08-06-2024 13:47:13, 46.875              
 08-06-2024 13:47:14, 47.000              
 08-06-2024 13:47:15, 47.875              
 08-06-2024 13:47:16, 47.250              
 08-06-2024 13:47:17, 46.750              
 08-06-2024 13:47:18, 46.375              
 08-06-2024 13:47:19, 45.750              
 08-06-2024 13:47:20, 45.375              
 08-06-2024 13:47:21, 45.125              
 08-06-2024 13:47:22, 45.000              
 08-06-2024 13:47:23, 44.750              
 08-06-2024 13:47:24, 44.500              
 08-06-2024 13:47:25, 44.250              
 08-06-2024 13:47:26, 44.000              
 08-06-2024 13:47:27, 44.125              
 08-06-2024 13:47:28, 43.875              
 08-06-2024 13:47:29, 43.875              
 08-06-2024 13:47:30, 43.625              
 08-06-2024 13:47:31, 43.625              
 08-06-2024 13:47:32, 43.750              
 08-06-2024 13:47:33, 43.750              
 08-06-2024 13:47:34, 43.625              
 08-06-2024 13:47:35, 43.500              
 08-06-2024 13:47:36, 43.250              
 08-06-2024 13:47:37, 43.750              
 08-06-2024 13:47:38, 43.625              
 08-06-2024 13:47:39, 43.500              
 08-06-2024 13:47:40, 43.500              
 08-06-2024 13:47:41, 43.500              
 08-06-2024 13:47:42, 43.625              
 08-06-2024 13:47:43, 43.750              
 08-06-2024 13:47:44, 43.500              
 08-06-2024 13:47:45, 43.500              
 08-06-2024 13:47:46, 43.375              
 08-06-2024 13:47:47, 43.750              
 08-06-2024 13:47:48, 43.500              
 08-06-2024 13:47:49, 43.625              
 08-06-2024 13:47:50, 43.375              
 08-06-2024 13:47:51, 43.375              
 08-06-2024 13:47:52, 43.750              
 08-06-2024 13:47:53, 43.625              
 08-06-2024 13:47:54, 43.500              
 08-06-2024 13:47:55, 43.500              
 08-06-2024 13:47:56, 43.375              
 08-06-2024 13:47:57, 43.500              
 08-06-2024 13:47:58, 43.500              
 08-06-2024 13:47:59, 45.250              
 08-06-2024 13:48:00, 44.875              
 08-06-2024 13:48:01, 44.625              
 08-06-2024 13:48:02, 44.500              
 08-06-2024 13:48:03, 44.250              
 08-06-2024 13:48:04, 44.125              
 08-06-2024 13:48:05, 44.000              
 08-06-2024 13:48:06, 43.625              
